country,kl_divergence,clarity,pred_num_caps,pred_eci,actual_eci,best_rho,best_nu
TKL,1.5012952594496483,0.007163932805122286,28,63.705224950632385,0.20480482,1,1
LCA,1.8961471164458654,0.1439168717332875,28,65.92595712343739,0.20674883,1,1
BTN,2.617859134216404,0.15183380172969685,22,63.0855840967597,0.20882726,1,1
BRN,1.8744654644799723,0.08644909483663943,24,63.81223197998302,0.22291598,1,1
CYM,2.2468483286188676,0.10293429595811332,26,64.31269777932366,0.23932856,1,1
COK,4.135564198164391,0.09183269495195878,32,62.206252050960714,0.25167853,1,1
ISL,1.53583410153798,0.10229269899451687,28,63.51657441590901,0.25867707,1,1
CRI,0.9975381991320569,0.04341636962898432,33,66.76396614343611,0.25965413,1,1
ARE,0.8034037680286156,0.17971161696526572,28,65.62863242491068,0.2620592,1,1
TUR,0.36041841467353236,0.12709979752391876,35,65.96393800013215,0.2653498,1,1
COL,1.273213449802928,0.08406864332293218,30,66.11549013192737,0.27973026,1,1
SXM,1.587996186250142,0.08777341798354965,33,65.56396650842869,0.29323706,1,1
KAZ,1.550111993104619,0.1298008231101837,21,61.788377884624985,0.30129647,1,1
TCA,1.8608364655705398,0.07827670514866647,26,62.83628962816676,0.31505823,1,1
BIH,0.9533512655410912,0.08790937152728195,35,64.36363725075238,0.31623298,1,1
ZAF,0.6971448188939976,0.10103250529342078,30,65.3797137435124,0.3235589,1,1
VCT,2.051386693849195,0.10942830731503883,27,62.85561961782397,0.35400742,1,1
BLM,1.9964352966285348,0.00019192705297432777,36,63.93277261326749,0.3625763,1,1
CUW,1.5957975659841643,-0.07904857660150122,30,63.710706507892695,0.3670089,1,1
SYC,1.4658465033968437,0.04390854236828812,25,64.34629961994582,0.38504204,1,1
MNE,1.986827768296385,0.1870639861607971,25,62.91999278555181,0.38601205,1,1
PRT,0.6462583946851703,0.10197279841417262,33,65.7733985431319,0.38821185,1,1
BRB,1.0970156920276928,0.08816494654040674,36,65.7100772421283,0.3967937,1,1
KWT,2.3130815557258804,0.10488766313149556,29,65.72789376057035,0.39684647,1,1
QAT,2.461216182331522,0.03741340125736048,25,63.62110064935781,0.4023397,1,1
ARG,1.0398032383609526,0.1473233124937562,32,64.6426809089782,0.40438524,1,1
BGR,0.8842491513290117,0.08574249466466033,27,64.42347984646074,0.40729833,1,1
ATG,1.8171452683567724,0.06591458596215849,24,63.383915471935985,0.4366196,1,1
BHS,2.1841270256412657,0.11255232092092837,25,65.94965689657211,0.4388939,1,1
CYP,1.6925262672576615,0.14899742384129488,23,62.48388393057958,0.439909,1,1
BMU,2.1816128579206766,0.05823578268667995,28,66.07585905538892,0.44658217,1,1
IND,0.4711342273013754,0.04430316683949176,35,65.43822332504585,0.47305417,1,1
NZL,0.6550643104977736,0.0795329476187292,30,63.23316248856478,0.50420606,1,1
GUM,2.1589397733019515,0.1774951153811637,21,62.11847951301132,0.5200496,1,1
TUV,2.9358938692481873,0.2105296635298668,21,61.68115220980973,0.5630634,1,1
SRB,1.0805384755310627,0.10193862817358657,48,64.11921929801477,0.57953227,1,1
PHL,0.6707662304148845,0.14926965079709031,32,66.57443524400077,0.58171636,1,1
CXR,2.688346097512331,0.13574398546252398,22,62.69146928594348,0.6043009,1,1
ASM,1.3380073944619701,0.0350442667882086,31,65.85104546933587,0.6533555,1,1
HRV,0.5459172941663251,0.10213409142972274,18,64.08390499047783,0.6663558,1,1
AND,1.3288543115735079,-0.008965595472276489,24,63.91382829569276,0.6664063,1,1
LTU,0.6573516975160093,0.1364457404487781,33,65.20660632234903,0.68406296,1,1
SMR,1.1267017131759913,0.1463160579816669,23,67.31731873606554,0.69112444,1,1
UKR,0.614630457740329,0.02670067052187841,32,65.33908095777053,0.69161403,1,1
LVA,0.6120360189563412,0.08372933156150364,29,64.5456827930752,0.6951932,1,1
ROU,0.7080582053928952,0.14652122856990446,35,65.61575338494087,0.7199981,1,1
NRU,1.831371579329328,0.08557822664048664,36,66.10024991894392,0.72722185,1,1
IOT,2.074737163114322,0.10013930500237367,24,66.82014110649801,0.73231304,1,1
BRA,0.7399078460091374,0.07178576322968622,31,65.1637536935579,0.7329278,1,1
MLT,1.2401868175316808,0.07987380314425474,29,66.35257476426732,0.7478576,1,1
STP,1.7169161904028203,0.09096319010979537,23,66.93841468122714,0.75437564,1,1
HKG,0.5434539865275752,0.010922079397847062,25,65.56566256311822,0.760568,1,1
KNA,1.8399733868706787,0.06784763917814829,27,66.60118366504982,0.8038972,1,1
GIB,2.154844706570762,0.14351979106557788,29,65.69549347446475,0.81559485,1,1
BLR,0.66705236341757,0.09367551242885286,29,64.32326028652344,0.85381156,1,1
SPM,2.1014058002297875,0.10952587791953305,24,65.18166007586915,0.88263535,1,1
AIA,0.9460920239924422,-0.08064286512970087,21,62.94480066150645,0.88454133,1,1
MNP,2.3248776356920318,0.03491165876027347,33,65.58718435647555,0.89303756,1,1
CHN,0.4650795818505835,0.18579466414955992,27,66.95280091576457,0.8956076,1,1
ESP,0.4295700859438529,0.11943663110855751,32,66.2499733378346,0.8995294,1,1
THA,0.6029957882110349,0.11865139703712924,27,65.61894878753444,0.9208214,1,1
SHN,2.51165791093609,0.03500412741032133,27,64.50702244697207,0.92472386,1,1
EST,0.8694661287371275,0.01772446429977026,45,64.71738587839162,0.9369013,1,1
SAU,1.480154209767341,0.06632599054412158,31,64.93619764363127,0.944329,1,1
CCK,2.2011036176165373,0.07889820617957566,25,66.61103978716955,0.9451571,1,1
MSR,2.852465626541547,0.1931028332828325,20,62.91302407037385,0.9530771,1,1
ABW,2.0842548954786033,0.17493892662751231,26,65.37514285291103,0.9636009,1,1
RUS,0.8029275234014305,0.0004837406181186221,47,65.75340439340793,1.0014845,1,1
VGB,1.5635656810884706,0.03649154591833548,38,63.349801564292086,1.0320452,1,1
BES,2.21756985034044,0.09501066635839572,46,65.08871618403198,1.133962,1,1
NOR,0.8972155476557331,0.11057217811868791,33,65.54268535002562,1.135875,1,1
CAN,0.6295375528108519,0.08382453816255553,26,65.96105036546572,1.1409626,1,1
POL,0.45596019505474583,0.12463935303587381,48,65.82057875372954,1.1878208,1,1
DNK,0.5344483341872063,0.11575395844491698,36,65.40702012599091,1.2240213,1,1
ITA,0.3831836239592877,0.15419798299777177,33,65.20941136276211,1.2337152,1,1
MYS,0.8163384681298271,0.06997400777538276,25,65.73754453732504,1.2454674,1,1
MEX,1.0647595862035812,0.1328726792828996,27,66.24035678204594,1.2849209,1,1
ISR,0.8642677482993462,0.10005393394450912,28,65.64376699995005,1.2948551,1,1
NLD,0.4499390807885422,0.16306686239986246,50,66.41124072915393,1.3920779,1,1
IRL,1.2267814405710884,0.07133674374469867,30,65.70058260408253,1.4158225,1,1
SVK,0.7657270720329078,0.1107040510844729,30,66.42195970351985,1.4200618,1,1
NFK,2.208547452049718,0.012976005363678822,30,65.50670993203822,1.4256244,1,1
HUN,0.7446392896141366,0.13634054427168285,28,66.56345101352876,1.4353462,1,1
WLF,1.9136154454682361,0.07937011470627409,29,66.8626287519176,1.4732385,1,1
FRA,0.6255129398169768,0.11153846382845856,24,66.14761880995657,1.5132607,1,1
SVN,0.7697981613290079,0.06272235253571345,26,64.37523229488328,1.526934,1,1
